"geneId","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","hgnc_symbol"
205564,"chr3",196892890,196893290,401,"*","Intron (ENST00000445299.6/205564, intron 2 of 8)",3,196900039,196905224,5186,1,"ENST00000489744.1",-6749,"ENSG00000119231","SENP5","SUMO specific peptidase 5",NA
205717,"chr3",113660868,113661268,401,"*","Exon (ENST00000316407.9/205717, exon 7 of 7)",3,113653239,113670233,16995,2,"ENST00000496826.1",8965,"ENSG00000176542","USF3","upstream transcription factor family member 3",NA
219621,"chr10",61582863,61583263,401,"*","Distal Intergenic",10,61662929,61766766,103838,1,"ENST00000648843.3",-79666,"ENSG00000183346","CABCOCO1","ciliary associated calcium binding coiled-coil 1",NA
220032,"chr11",77279176,77279576,401,"*","Exon (ENST00000376217.6/220032, exon 3 of 17)",11,77216558,77287418,70861,2,"ENST00000376217.6",7842,"ENSG00000178795","GDPD4","glycerophosphodiester phosphodiesterase domain containing 4",NA
220213,"chr10",23451610,23452010,401,"*","Intron (ENST00000702412.1/ENST00000702412.1, intron 2 of 2)",10,23439075,23442377,3303,1,"ENST00000376495.5",12535,"ENSG00000165312","OTUD1","OTU deubiquitinase 1",NA
220213,"chr10",23413637,23414037,401,"*","Distal Intergenic",10,23439075,23442377,3303,1,"ENST00000376495.5",-25038,"ENSG00000165312","OTUD1","OTU deubiquitinase 1",NA
221044,"chr10",13252449,13252849,401,"*","Distal Intergenic",10,13221766,13234374,12609,2,"ENST00000378681.8",-18075,"ENSG00000165623","UCMA","upper zone of growth plate and cartilage matrix associated",NA
221178,"chr13",24271775,24272175,401,"*","Promoter (<=1kb)",13,24272689,24278769,6081,1,"ENST00000488060.1",-514,"ENSG00000182957","SPATA13","spermatogenesis associated 13",NA
221262,"chr6",109299746,109300146,401,"*","Promoter (<=1kb)",6,109300486,109315847,15362,1,"ENST00000691264.1",-340,"ENSG00000203799","CCDC162P","coiled-coil domain containing 162, pseudogene",NA
221468,"chr6",37279766,37280166,401,"*","Intron (ENST00000373491.3/55633, intron 3 of 12)",6,37217324,37258155,40832,2,"ENST00000652639.1",-21611,"ENSG00000172738","TMEM217","transmembrane protein 217",NA
221481,"chr6",35745506,35745906,401,"*","Intron (ENST00000373869.7/221481, intron 3 of 5)",6,35737092,35738509,1418,1,"ENST00000471400.1",8414,"ENSG00000157343","ARMC12","armadillo repeat containing 12",NA
223117,"chr7",84900186,84900586,401,"*","Distal Intergenic",7,84999397,85041939,42543,2,"ENST00000484038.1",141353,"ENSG00000153993","SEMA3D","semaphorin 3D",NA
246269,"chr6",108403474,108403874,401,"*","Intron (ENST00000368977.9/246269, intron 7 of 12)",6,108356690,108522334,165645,1,"ENST00000431865.1",46784,"ENSG00000135537","AFG1L","AFG1 like ATPase",NA
252983,"chr17",55086622,55087022,401,"*","Intron (ENST00000376352.6/252983, intron 16 of 17)",17,55030807,55043375,12569,1,"ENST00000468837.1",55815,"ENSG00000166263","STXBP4","syntaxin binding protein 4",NA
254228,"chr6",116495389,116495789,401,"*","3' UTR",6,116511639,116524788,13150,1,"ENST00000368599.4",-15850,"ENSG00000178033","CALHM5","calcium homeostasis modulator family member 5",NA
254251,"chr4",18033675,18034075,401,"*","Distal Intergenic",4,17841199,18021876,180678,2,"ENST00000675131.1",-11799,"ENSG00000178177","LCORL","ligand dependent nuclear receptor corepressor like",NA
254312,"chr10",10911645,10912045,401,"*","Intron (ENST00000637215.1/10659, intron 1 of 14)",10,10934945,10946602,11658,2,"ENST00000441855.2",34557,"ENSG00000229240","LINC00710","long intergenic non-protein coding RNA 710",NA
254559,"chr15",89396062,89396462,401,"*","Exon (ENST00000536780.6/254559, exon 7 of 7)",15,89387332,89398484,11153,1,"ENST00000671447.1",8730,"ENSG00000255571","MIR9-3HG","MIR9-3 host gene",NA
255631,"chr1",86137467,86137867,401,"*","Intron (ENST00000370571.7/255631, intron 2 of 59)",1,85730082,86156763,426682,2,"ENST00000426639.5",18896,"ENSG00000171502","COL24A1","collagen type XXIV alpha 1 chain",NA
255967,"chr13",28245503,28245903,401,"*","Intron (ENST00000503791.5/255967, intron 6 of 13)",13,28239557,28256539,16983,1,"ENST00000483842.1",5946,"ENSG00000152520","PAN3","poly(A) specific ribonuclease subunit PAN3",NA
256021,"chr12",92059944,92060344,401,"*","Promoter (1-2kb)",12,91987986,92061937,73952,2,"ENST00000689659.1",1593,"ENSG00000257242","LINC01619","long intergenic non-protein coding RNA 1619",NA
256764,"chr15",53397041,53397441,401,"*","Distal Intergenic",15,53513742,53541080,27339,2,"ENST00000614174.4",143639,"ENSG00000166415","WDR72","WD repeat domain 72",NA
257068,"chr3",111693131,111693531,401,"*","Promoter (1-2kb)",3,111691348,111708251,16904,1,"ENST00000468174.1",1783,"ENSG00000240891","PLCXD2","phosphatidylinositol specific phospholipase C X domain containing 2",NA
259230,"chr10",50339807,50340207,401,"*","Promoter (<=1kb)",10,50311363,50340676,29314,2,"ENST00000602619.1",469,"ENSG00000198964","SGMS1","sphingomyelin synthase 1",NA
259230,"chr10",50325372,50325772,401,"*","Exon (ENST00000657992.1/ENST00000657992.1, exon 1 of 3)",10,50311363,50340676,29314,2,"ENST00000602619.1",14904,"ENSG00000198964","SGMS1","sphingomyelin synthase 1",NA
283110,"chr11",5166646,5167046,401,"*","Distal Intergenic",11,5177714,5178664,951,2,"ENST00000510471.3",11618,"ENSG00000176748","OR52Z1P","olfactory receptor family 52 subfamily Z member 1 pseudogene",NA
283383,"chr12",130953667,130954067,401,"*","Promoter (<=1kb)",12,130953907,130988219,34313,1,"ENST00000541143.5",0,"ENSG00000111452","ADGRD1","adhesion G protein-coupled receptor D1",NA
283383,"chr12",130981140,130981540,401,"*","Exon (ENST00000625114.1/ENST00000625114.1, exon 1 of 1)",12,130986809,130992295,5487,1,"ENST00000537600.2",-5269,"ENSG00000111452","ADGRD1","adhesion G protein-coupled receptor D1",NA
283417,"chr12",63577676,63578076,401,"*","Intron (ENST00000324472.9/283417, intron 19 of 21)",12,63560196,63584162,23967,2,"ENST00000413230.6",6086,"ENSG00000177990","DPY19L2","dpy-19 like 2",NA
283420,"chr12",10052280,10052680,401,"*","5' UTR",12,10060599,10063182,2584,1,"ENST00000538482.1",-7919,"ENSG00000197992","CLEC9A","C-type lectin domain containing 9A",NA
283726,"chr15",82266636,82267036,401,"*","Intron (ENST00000339465.5/283726, intron 1 of 2)",15,82263144,82264889,1746,1,"ENST00000565006.1",3492,"ENSG00000188659","SAXO2","stabilizer of axonemal microtubules 2",NA
284835,"chr21",41068354,41068754,401,"*","Distal Intergenic",21,41143180,41147433,4254,2,"ENST00000446910.1",78679,"ENSG00000226496","LINC00323","long intergenic non-protein coding RNA 323",NA
285282,"chr3",120755991,120756391,401,"*","Intron (ENST00000469772.5/2960, intron 1 of 2)",3,120688597,120742993,54397,2,"ENST00000473654.5",-12998,"ENSG00000144840","RABL3","RAB, member of RAS oncogene family like 3",NA
285343,"chr3",44355617,44356017,401,"*","Intron (ENST00000383746.7/285343, intron 2 of 3)",3,44338806,44400550,61745,1,"ENST00000417768.1",16811,"ENSG00000179152","TCAIM","T cell activation inhibitor, mitochondrial",NA
285419,"chr4",123588763,123589163,401,"*","Intron (ENST00000666328.1/285419, intron 1 of 3)",4,123600739,123877043,276305,1,"ENST00000666490.1",-11576,"ENSG00000249464","LINC01091","long intergenic non-protein coding RNA 1091",NA
285668,"chr5",61666174,61666574,401,"*","Promoter (<=1kb)",5,61665888,61730863,64976,1,"ENST00000702088.1",286,"ENSG00000178722","LINC03122","long intergenic non-protein coding RNA 3122",NA
285766,"chr6",248084,248484,401,"*","Distal Intergenic",6,187661,205519,17859,2,"ENST00000661946.1",-42565,"ENSG00000263667","LINC03066","long intergenic non-protein coding RNA 3066",NA
286059,"chr8",23063346,23063746,401,"*","Intron (ENST00000276431.9/8795, intron 1 of 8)",8,23068229,23083619,15391,1,"ENST00000501897.1",-4483,"ENSG00000246130","TNFRSF10B-AS1","TNFRSF10B antisense RNA 1",NA
286114,"chr8",21041153,21041553,401,"*","Intron (ENST00000701650.1/105379316, intron 2 of 3)",8,20973986,20995119,21134,1,"ENST00000522604.1",67167,"ENSG00000253199","LINC02153","long intergenic non-protein coding RNA 2153",NA
286204,"chr9",123322675,123323075,401,"*","Distal Intergenic",9,123356170,123374099,17930,1,"ENST00000359999.7",-33095,"ENSG00000148204","CRB2","crumbs cell polarity complex component 2",NA
286370,"chr9",90189264,90189664,401,"*","Distal Intergenic",9,90020654,90041499,20846,2,"ENST00000426593.1",-147765,"ENSG00000227555","MIR4290HG","MIR4290 host gene",NA
338739,"chr11",33211158,33211558,401,"*","Distal Intergenic",11,33186820,33191598,4779,1,"ENST00000647623.1",24338,"ENSG00000247151","CSTF3-DT","CSTF3 divergent transcript",NA
339535,"chr1",238568740,238569140,401,"*","Distal Intergenic",1,238480373,238486060,5688,2,"ENST00000657655.1",-82680,"ENSG00000215808","LINC01139","long intergenic non-protein coding RNA 1139",NA
340515,"chr9",90515506,90515906,401,"*","Intron (ENST00000449990.3/340515, intron 1 of 5)",9,90501366,90509260,7895,2,"ENST00000667748.1",-6246,"ENSG00000229613","LINC01501","long intergenic non-protein coding RNA 1501",NA
340595,"chrX",112216586,112216986,401,"*","Intron (ENST00000695839.1/340595, intron 2 of 4)",23,112274472,112457134,182663,1,"ENST00000340433.4",-57486,"ENSG00000187823","RTL4","retrotransposon Gag like 4",NA
341880,"chr14",57641339,57641739,401,"*","Intron (ENST00000556826.6/341880, intron 1 of 7)",14,57564139,57596897,32759,2,"ENST00000557254.5",-44442,"ENSG00000151812","SLC35F4","solute carrier family 35 member F4",NA
342125,"chr15",81386993,81387393,401,"*","Intron (ENST00000667509.1/101929655, intron 6 of 6)",15,81331217,81374213,42997,2,"ENST00000558726.5",-12780,"ENSG00000188869","TMC3","transmembrane channel like 3",NA
342184,"chr15",32850135,32850535,401,"*","Intron (ENST00000616417.5/342184, intron 17 of 20)",15,32774323,32860837,86515,2,"ENST00000558882.1",10302,"ENSG00000248905","FMN1","formin 1",NA
343263,"chr1",109294472,109294872,401,"*","Promoter (1-2kb)",1,109292365,109296353,3989,2,"ENST00000489706.5",1481,"ENSG00000221986","MYBPHL","myosin binding protein H like",NA
344148,"chr2",133642715,133643115,401,"*","Distal Intergenic",2,132673049,133568463,895415,2,"ENST00000409213.5",-74252,"ENSG00000176771","NCKAP5","NCK associated protein 5",NA
348254,"chr17",20363813,20364213,401,"*","Intron (ENST00000433419.2/348254, intron 11 of 18)",17,20321317,20403557,82241,1,"ENST00000433419.2",42496,NA,"CCDC144CP","coiled-coil domain containing 144C, pseudogene",NA
348807,"chr3",126399309,126399709,401,"*","Intron (ENST00000352312.6/348807, intron 2 of 16)",3,126395972,126436530,40559,1,"ENST00000505024.1",3337,"ENSG00000163885","CFAP100","cilia and flagella associated protein 100",NA
348840,"chr3",198100754,198101154,401,"*","Distal Intergenic",3,198076301,198080754,4454,2,"ENST00000702320.1",-20000,"ENSG00000291192","ANKRD18DP","ankyrin repeat domain 18D, pseudogene",NA
348840,"chr3",198098669,198099069,401,"*","Distal Intergenic",3,198076301,198080754,4454,2,"ENST00000702320.1",-17915,"ENSG00000291192","ANKRD18DP","ankyrin repeat domain 18D, pseudogene",NA
349565,"chr3",139643069,139643469,401,"*","Intron (ENST00000658348.1/100507291, intron 5 of 6)",3,139599148,139677718,78571,2,"ENST00000514703.5",34249,"ENSG00000163864","NMNAT3","nicotinamide nucleotide adenylyltransferase 3",NA
353267,"chr6",166588859,166589259,401,"*","Promoter (2-3kb)",6,166583009,166586678,3670,2,"ENST00000444122.3",-2181,"ENSG00000235272","RAMACL","RNA guanine-7 methyltransferase activating subunit like",NA
353345,"chr7",37566427,37566827,401,"*","Distal Intergenic",7,37683766,37743835,60070,1,"ENST00000334425.2",-116939,"ENSG00000187037","GPR141","G protein-coupled receptor 141",NA
353497,"chr4",2182977,2183377,401,"*","Intron (ENST00000382865.5/353497, intron 5 of 23)",4,2071950,2179387,107438,2,"ENST00000511098.1",-3590,"ENSG00000130997","POLN","DNA polymerase nu",NA
375775,"chr9",137513166,137513566,401,"*","Intron (ENST00000406427.6/375775, intron 12 of 34)",9,137459953,137480727,20775,2,"ENST00000469998.1",-32439,"ENSG00000130653","PNPLA7","patatin like phospholipase domain containing 7",NA
386672,"chr21",44566406,44566806,401,"*","Intron (ENST00000323084.9/54084, intron 2 of 11)",21,44573729,44575371,1643,1,"ENST00000400374.4",-6923,"ENSG00000215454","KRTAP10-4","keratin associated protein 10-4",NA
387273,"chr11",71563307,71563707,401,"*","Promoter (1-2kb)",11,71565563,71566735,1173,1,"ENST00000398531.3",-1856,"ENSG00000204572","KRTAP5-10","keratin associated protein 5-10",NA
388125,"chr15",62119412,62119812,401,"*","Distal Intergenic",15,62163535,62165285,1751,2,"ENST00000380392.4",45473,"ENSG00000205502","C2CD4B","C2 calcium dependent domain containing 4B",NA
388942,"chr2",41509704,41510104,401,"*","Distal Intergenic",2,41860155,41894050,33896,1,"ENST00000653206.1",-350051,"ENSG00000214691","LINC01913","long intergenic non-protein coding RNA 1913",NA
389177,"chr3",171850943,171851343,401,"*","Intron (ENST00000334567.9/389177, intron 1 of 4)",3,171843516,171856974,13459,1,"ENST00000450693.1",7427,"ENSG00000186329","TMEM212","transmembrane protein 212",NA
389177,"chr3",171834165,171834565,401,"*","Intron (ENST00000449106.2/100874219, intron 3 of 3)",3,171843349,171859318,15970,1,"ENST00000334567.9",-8784,"ENSG00000186329","TMEM212","transmembrane protein 212",NA
389336,"chr5",147921132,147921532,401,"*","Distal Intergenic",5,147901308,147906538,5231,2,"ENST00000515291.1",-14594,"ENSG00000178776","C5orf46","chromosome 5 open reading frame 46",NA
390265,"chr11",124064501,124064901,401,"*","Distal Intergenic",11,124036013,124041325,5313,2,"ENST00000641585.1",-23176,"ENSG00000182634","OR10G7","olfactory receptor family 10 subfamily G member 7",NA
390928,"chr19",39093821,39094221,401,"*","Intron (ENST00000601575.5/390928, intron 2 of 10)",19,39099063,39110172,11110,1,"ENST00000601531.1",-4842,"ENSG00000183760","ACP7","acid phosphatase 7, tartrate resistant (putative)",NA
392275,"chr8",144036073,144036473,401,"*","Intron (ENST00000377470.8/375686, intron 1 of 4)",8,144049079,144051203,2125,1,"ENST00000639008.2",-12606,NA,"SMPD5","sphingomyelin phosphodiesterase 5 (pseudogene)",NA
399959,"chr11",121944764,121945164,401,"*","Distal Intergenic",11,122028395,122037057,8663,2,"ENST00000666485.1",91893,"ENSG00000255248","MIR100HG","mir-100-let-7a-2-mir-125b-1 cluster host gene",NA
400709,"chr19",49965839,49966239,401,"*","Distal Intergenic",19,49969600,49975819,6220,1,"ENST00000602139.6",-3361,"ENSG00000161643","SIGLEC16","sialic acid binding Ig like lectin 16",NA
400797,"chr1",178477767,178478167,401,"*","3' UTR",1,178479247,178486921,7675,2,"ENST00000646925.1",8754,"ENSG00000188585","CLEC20A","C-type lectin domain containing 20A",NA
400952,"chr2",45232776,45233176,401,"*","Intron (ENST00000427020.6/400952, intron 2 of 7)",2,45174344,45254941,80598,2,"ENST00000378479.5",21765,"ENSG00000205054","LINC01121","long intergenic non-protein coding RNA 1121",NA
401236,"chr6",17189056,17189456,401,"*","Distal Intergenic",6,17127938,17131372,3435,1,"ENST00000366215.2",61118,"ENSG00000230873","STMND1","stathmin domain containing 1",NA
401472,"chr8",102803017,102803417,401,"*","Promoter (2-3kb)",8,102805517,102809566,4050,1,"ENST00000522715.1",-2100,NA,"GASAL1","growth arrest associated lncRNA 1",NA
401478,"chr8",137702735,137703135,401,"*","Distal Intergenic",8,137811485,137837849,26365,2,"ENST00000657812.1",134714,NA,"LOC401478","uncharacterized LOC401478",NA
406917,"chr7",128217182,128217582,401,"*","Intron (ENST00000710955.1/124901744, intron 3 of 3)",7,128207872,128207943,72,1,"ENST00000384972.2",9310,"ENSG00000207705","MIR129-1","microRNA 129-1",NA
440279,"chr15",54820206,54820606,401,"*","Distal Intergenic",15,54611475,54623893,12419,1,"ENST00000560537.1",208731,"ENSG00000137766","UNC13C","unc-13 homolog C",NA
440279,"chr15",54789418,54789818,401,"*","Distal Intergenic",15,54611475,54623893,12419,1,"ENST00000560537.1",177943,"ENSG00000137766","UNC13C","unc-13 homolog C",NA
442213,"chr6",48101284,48101684,401,"*","Intron (ENST00000339488.9/442213, intron 1 of 4)",6,48069213,48111078,41866,2,"ENST00000661865.1",9394,"ENSG00000244694","PTCHD4","patched domain containing 4",NA
442523,"chr7",89986324,89986724,401,"*","Intron (ENST00000478318.6/100874100, intron 2 of 2)",7,90119358,90128866,9509,1,"ENST00000691157.1",-132634,"ENSG00000291119","DPY19L2P4","DPY19L2 pseudogene 4",NA
442524,"chr7",29684394,29684794,401,"*","Promoter (<=1kb)",7,29684642,29687892,3251,1,"ENST00000602965.1",0,"ENSG00000291213","DPY19L2P3","DPY19L2 pseudogene 3",NA
442720,"chr7",109843476,109843876,401,"*","Distal Intergenic",7,109959218,109960184,967,2,"ENST00000433048.1",116308,"ENSG00000237064","EIF3IP1","eukaryotic translation initiation factor 3 subunit I pseudogene 1",NA
445815,"chr9",110081299,110081699,401,"*","Intron (ENST00000374530.8/445815, intron 7 of 10)",9,110090197,110138426,48230,1,"ENST00000480388.1",-8498,"ENSG00000157654","PALM2AKAP2","PALM2 and AKAP2 fusion",NA
492307,"chr8",49038317,49038717,401,"*","Distal Intergenic",8,49054311,49075603,21293,1,"ENST00000517663.5",-15594,"ENSG00000168333","PPDPFL","pancreatic progenitor cell differentiation and proliferation factor like",NA
541471,"chr2",111493717,111494117,401,"*","Promoter (<=1kb)",2,111196999,111494685,297687,2,"ENST00000673958.1",568,"ENSG00000172965","MIR4435-2HG","MIR4435-2 host gene",NA
541471,"chr2",111479060,111479460,401,"*","Promoter (<=1kb)",2,111429314,111480253,50940,2,"ENST00000673821.1",793,"ENSG00000172965","MIR4435-2HG","MIR4435-2 host gene",NA
554279,"chr1",200368125,200368525,401,"*","Intron (ENST00000637430.1/124904480, intron 4 of 5)",1,200342541,200373814,31274,2,"ENST00000367355.6",5289,"ENSG00000203721","LINC00862","long intergenic non-protein coding RNA 862",NA
574431,"chr1",206495500,206495900,401,"*","Promoter (1-2kb)",1,206491116,206497728,6613,2,"ENST00000367119.1",1828,"ENSG00000162888","IKBKE-AS1","IKBKE antisense RNA 1",NA
619554,"chr8",41661026,41661426,401,"*","Promoter (<=1kb)",8,41660441,41660508,68,2,"ENST00000612171.2",-518,"ENSG00000274705","MIR486-1","microRNA 486-1",NA
642366,"chr5",51199809,51200209,401,"*","Distal Intergenic",5,51378575,51379675,1101,2,"ENST00000558403.1",179466,"ENSG00000259663","ISL1-DT","ISL1 divergent transcript",NA
642484,"chr18",56276558,56276958,401,"*","Distal Intergenic",18,56003613,56191262,187650,2,"ENST00000382897.2",-85296,"ENSG00000206129","LINC03069","long intergenic non-protein coding RNA 3069",NA
643136,"chr1",219582274,219582674,401,"*","Distal Intergenic",1,219608012,219613105,5094,2,"ENST00000651890.2",30431,"ENSG00000215817","ZC3H11B","zinc finger CCCH-type containing 11B",NA
644511,"chr10",110931759,110932159,401,"*","Intron (ENST00000688928.1/8036, intron 1 of 8)",10,110936622,110937233,612,2,"ENST00000430133.1",5074,"ENSG00000234118","RPL13AP6","ribosomal protein L13a pseudogene 6",NA
